Date,Close
2018-01-01,288.3414001464844
2018-01-02,285.70098876953125
2018-01-03,291.2262268066406
2018-01-04,301.2010803222656
2018-01-05,312.0560607910156
2018-01-08,309.80682373046875
2018-01-09,308.24212646484375
2018-01-10,304.42822265625
2018-01-11,310.8336181640625
2018-01-12,309.1222839355469
2018-01-15,318.9504699707031
2018-01-16,309.171142578125
2018-01-17,334.30389404296875
2018-01-18,333.96160888671875
2018-01-19,357.4806823730469
2018-01-22,380.99981689453125
2018-01-23,403.58990478515625
2018-01-24,372.0028991699219
2018-01-25,363.93505859375
2018-01-29,357.7251892089844
2018-01-30,355.96490478515625
2018-01-31,353.5201416015625
2018-02-01,343.838623046875
2018-02-02,317.6302795410156
2018-02-05,346.3812561035156
2018-02-06,326.13818359375
2018-02-07,324.573486328125
2018-02-08,331.02777099609375
2018-02-09,328.0451354980469
2018-02-12,345.74560546875
2018-02-14,352.6888732910156
2018-02-15,349.55950927734375
2018-02-16,340.17144775390625
2018-02-19,329.2187194824219
2018-02-20,319.7327880859375
2018-02-21,324.573486328125
2018-02-22,323.497802734375
2018-02-23,345.20770263671875
2018-02-26,345.06103515625
2018-02-27,340.8070983886719
2018-02-28,339.14459228515625
2018-03-01,342.71405029296875
2018-03-05,333.42376708984375
2018-03-06,312.7405700683594
2018-03-07,298.4139709472656
2018-03-08,312.642822265625
2018-03-09,314.3052673339844
2018-03-12,325.5513916015625
2018-03-13,327.360595703125
2018-03-14,324.573486328125
2018-03-15,327.75177001953125
2018-03-16,315.1365051269531
2018-03-19,314.5986633300781
2018-03-20,314.10968017578125
2018-03-21,335.47735595703125
2018-03-22,334.3527526855469
2018-03-23,338.0199279785156
2018-03-26,340.12249755859375
2018-03-27,333.6192932128906
2018-03-28,324.915771484375
2018-04-02,349.51055908203125
2018-04-03,345.06103515625
2018-04-04,346.1856689453125
2018-04-05,357.2362060546875
2018-04-06,367.0154724121094
2018-04-09,362.5658874511719
2018-04-10,363.3971862792969
2018-04-11,363.4949645996094
2018-04-12,369.7047424316406
2018-04-13,374.2032470703125
2018-04-16,375.9635009765625
2018-04-17,374.9366760253906
2018-04-18,373.76318359375
2018-04-19,411.9511413574219
2018-04-20,426.8645324707031
2018-04-23,414.249267578125
2018-04-24,423.5395812988281
2018-04-25,407.5505065917969
2018-04-26,407.1593322753906
2018-04-27,414.5426025390625
2018-04-30,409.6041259765625
2018-05-02,414.34710693359375
2018-05-03,391.5125427246094
2018-05-04,382.2222595214844
2018-05-07,394.5929870605469
2018-05-08,406.1814270019531
2018-05-09,416.0584716796875
2018-05-10,398.6024475097656
2018-05-11,387.0628967285156
2018-05-14,391.61029052734375
2018-05-15,393.1260681152344
2018-05-16,394.9352722167969
2018-05-17,425.59326171875
2018-05-18,396.3043518066406
2018-05-21,392.8815612792969
2018-05-22,413.32025146484375
2018-05-23,414.8849182128906
2018-05-24,417.32977294921875
2018-05-25,432.5364990234375
2018-05-28,430.6295166015625
2018-05-29,460.84747314453125
2018-05-30,465.7859802246094
2018-05-31,450.2369384765625
2018-06-01,428.18475341796875
2018-06-04,406.8170471191406
2018-06-05,386.4761962890625
2018-06-06,403.93212890625
2018-06-07,404.4700012207031
2018-06-08,392.93048095703125
2018-06-11,391.1702575683594
2018-06-12,398.6513671875
2018-06-13,395.9620666503906
2018-06-14,393.17498779296875
2018-06-15,383.9825439453125
2018-06-18,380.31524658203125
2018-06-19,391.5614318847656
2018-06-20,385.4005126953125
2018-06-21,376.6480407714844
2018-06-22,383.6402282714844
2018-06-25,387.99200439453125
2018-06-26,392.148193359375
2018-06-27,396.1087646484375
2018-06-28,398.3091125488281
2018-06-29,404.71453857421875
2018-07-02,384.52032470703125
2018-07-03,376.8436279296875
2018-07-04,395.47308349609375
2018-07-05,378.9461364746094
2018-07-06,378.99505615234375
2018-07-09,377.8704528808594
2018-07-10,378.01715087890625
2018-07-11,378.1149597167969
2018-07-12,362.3703308105469
2018-07-13,346.9679870605469
2018-07-16,329.65875244140625
2018-07-17,320.4173278808594
2018-07-18,336.4064025878906
2018-07-19,347.84814453125
2018-07-20,346.2345275878906
2018-07-23,355.1826171875
2018-07-24,372.9319763183594
2018-07-25,379.1906433105469
2018-07-26,395.8642883300781
2018-07-27,415.6183776855469
2018-07-30,409.8975524902344
2018-07-31,427.5979309082031
2018-08-01,437.37725830078125
2018-08-02,419.8233947753906
2018-08-03,426.6689758300781
2018-08-06,420.6058349609375
2018-08-07,439.0885925292969
2018-08-08,434.8345947265625
2018-08-09,431.8519592285156
2018-08-10,419.7256774902344
2018-08-13,408.0883483886719
2018-08-14,408.03948974609375
2018-08-16,394.4952087402344
2018-08-17,395.2286376953125
2018-08-20,394.9352722167969
2018-08-21,414.64044189453125
2018-08-23,427.3045654296875
2018-08-24,422.40374755859375
2018-08-27,429.0688781738281
2018-08-28,450.4855651855469
2018-08-29,462.0025634765625
2018-08-30,475.185791015625
2018-08-31,483.5662841796875
2018-09-03,459.6011657714844
2018-09-04,444.6045837402344
2018-09-05,430.34307861328125
2018-09-06,449.2113342285156
2018-09-07,463.0317077636719
2018-09-10,443.96746826171875
2018-09-11,432.107421875
2018-09-12,410.8377685546875
2018-09-14,409.0244445800781
2018-09-17,400.2029113769531
2018-09-18,397.60546875
2018-09-19,402.40826416015625
2018-09-21,382.3147888183594
2018-09-24,363.2015380859375
2018-09-25,347.71490478515625
2018-09-26,364.9658203125
2018-09-27,355.5072021484375
2018-09-28,340.0695495605469
2018-10-01,332.6203308105469
2018-10-03,347.5188293457031
2018-10-04,333.698486328125
2018-10-05,317.03558349609375
2018-10-08,306.2537841796875
2018-10-09,293.5605773925781
2018-10-10,308.2140808105469
2018-10-11,323.50469970703125
2018-10-12,325.7591552734375
2018-10-15,338.3542785644531
2018-10-16,355.26220703125
2018-10-17,359.9670104980469
2018-10-19,341.98089599609375
2018-10-22,329.2386779785156
2018-10-23,332.96337890625
2018-10-24,347.2248229980469
2018-10-25,348.7930908203125
2018-10-26,339.8735656738281
2018-10-29,356.8304443359375
2018-10-30,380.15850830078125
2018-10-31,385.6474304199219
2018-11-01,400.3009338378906
2018-11-02,389.568115234375
2018-11-05,378.1981201171875
2018-11-06,393.48876953125
2018-11-07,393.3907775878906
2018-11-09,383.0989685058594
2018-11-12,401.77117919921875
2018-11-13,433.3326110839844
2018-11-14,437.7433776855469
2018-11-15,429.7550354003906
2018-11-16,428.725830078125
2018-11-19,430.7842102050781
2018-11-20,413.6312255859375
2018-11-21,395.98822021484375
2018-11-22,390.4502258300781
2018-11-26,392.8026428222656
2018-11-27,390.4502258300781
2018-11-28,382.5599060058594
2018-11-29,386.774658203125
2018-11-30,407.0640869140625
2018-12-03,399.3697814941406
2018-12-04,387.99981689453125
2018-12-05,384.47119140625
2018-12-06,370.846923828125
2018-12-07,377.61004638671875
2018-12-10,360.1630554199219
2018-12-11,373.4933166503906
2018-12-12,399.51678466796875
2018-12-13,406.57403564453125
2018-12-14,404.31964111328125
2018-12-17,406.6720275878906
2018-12-18,414.41534423828125
2018-12-19,414.4643859863281
2018-12-20,407.60321044921875
2018-12-21,392.3125915527344
2018-12-24,388.8819580078125
2018-12-26,386.5295715332031
2018-12-27,392.5085754394531
2018-12-28,395.20404052734375
2018-12-31,392.5085754394531
2019-01-01,394.5179443359375
2019-01-02,392.3615417480469
2019-01-03,392.21453857421875
2019-01-04,386.4805603027344
2019-01-07,387.6077575683594
2019-01-08,393.1457214355469
2019-01-09,401.1830749511719
2019-01-10,401.9672546386719
2019-01-11,406.7210693359375
2019-01-14,410.5926818847656
2019-01-15,410.29864501953125
2019-01-16,406.7210693359375
2019-01-17,405.05474853515625
2019-01-18,399.1737060546875
2019-01-21,390.3522644042969
2019-01-22,405.05474853515625
2019-01-23,413.1411437988281
2019-01-24,419.4632263183594
2019-01-25,412.45501708984375
2019-01-28,409.3184814453125
2019-01-29,398.4385986328125
2019-01-30,408.82843017578125
2019-01-31,401.52618408203125
2019-02-01,419.169189453125
2019-02-04,428.52984619140625
2019-02-05,431.1762390136719
2019-02-06,432.9895324707031
2019-02-07,432.5484924316406
2019-02-08,429.4119873046875
2019-02-11,409.95556640625
2019-02-12,408.82843017578125
2019-02-14,397.5074768066406
2019-02-15,389.5191345214844
2019-02-18,364.9168395996094
2019-02-19,362.0253601074219
2019-02-20,360.84912109375
2019-02-21,361.73126220703125
2019-02-22,363.8876647949219
2019-02-25,361.976318359375
2019-02-26,360.65313720703125
2019-02-27,357.0264587402344
2019-02-28,355.3111572265625
2019-03-01,374.2284240722656
2019-03-05,391.7735290527344
2019-03-06,388.6369323730469
2019-03-07,383.4910583496094
2019-03-08,383.0498962402344
2019-03-11,385.3043518066406
2019-03-12,394.9100036621094
2019-03-13,391.6264343261719
2019-03-14,389.3721008300781
2019-03-15,384.5692443847656
2019-03-18,381.82476806640625
2019-03-19,391.8224792480469
2019-03-20,401.8201904296875
2019-03-22,396.52728271484375
2019-03-25,386.6766052246094
2019-03-26,387.1666564941406
2019-03-27,385.40240478515625
2019-03-28,393.24371337890625
2019-04-01,386.7255554199219
2019-04-02,385.40240478515625
2019-04-03,388.83294677734375
2019-04-04,384.42218017578125
2019-04-05,384.47119140625
2019-04-08,380.7955017089844
2019-04-09,374.2774353027344
2019-04-10,373.00323486328125
2019-04-11,362.3194274902344
2019-04-12,350.8514099121094
2019-04-15,353.1058044433594
2019-04-16,345.0194091796875
2019-04-18,326.9352722167969
2019-04-22,333.6004638671875
2019-04-23,342.2259521484375
2019-04-24,363.64263916015625
2019-04-25,357.859619140625
2019-04-26,357.4185485839844
2019-04-30,346.83270263671875
2019-05-02,348.84210205078125
2019-05-03,355.1641845703125
2019-05-06,346.2936096191406
2019-05-07,340.5596618652344
2019-05-08,332.96337890625
2019-05-09,330.90496826171875
2019-05-10,338.6483154296875
2019-05-13,332.5712585449219
2019-05-14,333.698486328125
2019-05-15,328.8956298828125
2019-05-16,334.48260498046875
2019-05-17,343.05908203125
2019-05-20,344.9704284667969
2019-05-21,340.0205383300781
2019-05-22,333.8945007324219
2019-05-23,334.04150390625
2019-05-24,353.3508605957031
2019-05-27,344.2842712402344
2019-05-28,340.6576232910156
2019-05-29,333.15936279296875
2019-05-30,333.45343017578125
2019-05-31,329.87579345703125
2019-06-03,327.1803283691406
2019-06-04,322.57354736328125
2019-06-06,302.9701843261719
2019-06-07,294.44268798828125
2019-06-10,291.3551940917969
2019-06-11,287.7285461425781
2019-06-12,279.0540466308594
2019-06-13,274.1531982421875
2019-06-14,268.3702392578125
2019-06-17,269.9384765625
2019-06-18,267.4390563964844
2019-06-19,263.6164245605469
2019-06-20,267.92913818359375
2019-06-21,272.6829833984375
2019-06-24,278.02484130859375
2019-06-25,289.5418701171875
2019-06-26,305.1265563964844
2019-06-27,319.24102783203125
2019-06-28,309.3412780761719
2019-07-01,300.6667785644531
2019-07-02,298.4613952636719
2019-07-03,298.2653503417969
2019-07-04,299.3435363769531
2019-07-05,290.571044921875
2019-07-08,277.4367370605469
2019-07-09,280.818359375
2019-07-10,280.1322326660156
2019-07-11,281.8965759277344
2019-07-12,279.691162109375
2019-07-15,277.2407531738281
2019-07-16,277.82891845703125
2019-07-17,285.0331115722656
2019-07-18,277.044677734375
2019-07-19,281.70050048828125
2019-07-22,289.0517578125
2019-07-23,298.2163391113281
2019-07-24,299.392578125
2019-07-25,297.7262878417969
2019-07-26,297.1381530761719
2019-07-29,299.8826904296875
2019-07-30,293.217529296875
2019-07-31,292.1393127441406
2019-08-01,293.6095275878906
2019-08-02,291.6982116699219
2019-08-05,288.2676696777344
2019-08-06,298.5594177246094
2019-08-07,311.69366455078125
2019-08-08,316.0554504394531
2019-08-09,311.8406677246094
2019-08-13,309.7823486328125
2019-08-14,315.90838623046875
2019-08-16,324.4358825683594
2019-08-19,319.0449523925781
2019-08-20,307.6749572753906
2019-08-21,300.27471923828125
2019-08-22,285.8172302246094
2019-08-23,288.4146728515625
2019-08-26,312.4288330078125
2019-08-27,309.83135986328125
2019-08-28,298.7064208984375
2019-08-29,296.8931579589844
2019-08-30,302.8721618652344
2019-09-03,290.03192138671875
2019-09-04,293.80560302734375
2019-09-05,295.76593017578125
2019-09-06,292.5804138183594
2019-09-09,294.44268798828125
2019-09-11,291.3551940917969
2019-09-12,292.8743896484375
2019-09-13,298.80450439453125
2019-09-16,312.330810546875
2019-09-17,295.3739013671875
2019-09-18,294.93280029296875
2019-09-19,301.0341796875
2019-09-20,314.7130126953125
2019-09-23,323.7175598144531
2019-09-24,321.9953308105469
2019-09-25,312.646484375
2019-09-26,316.28759765625
2019-09-27,317.2225036621094
2019-09-30,309.98944091796875
2019-10-01,297.9834899902344
2019-10-03,299.11517333984375
2019-10-04,294.58831787109375
2019-10-07,290.5535583496094
2019-10-09,288.8314514160156
2019-10-10,290.9471740722656
2019-10-11,290.3075256347656
2019-10-14,291.6852722167969
2019-10-15,288.5362243652344
2019-10-16,294.53912353515625
2019-10-17,299.6564025878906
2019-10-18,311.0226745605469
2019-10-22,300.8865661621094
2019-10-23,309.5466003417969
2019-10-24,306.6927490234375
2019-10-25,309.8418273925781
2019-10-27,309.5466003417969
2019-10-29,314.0733642578125
2019-10-30,306.6927490234375
2019-10-31,311.5147705078125
2019-11-01,319.6827392578125
2019-11-04,328.78564453125
2019-11-05,322.438232421875
2019-11-06,308.75933837890625
2019-11-07,318.747802734375
2019-11-08,325.14447021484375
2019-11-11,319.6335144042969
2019-11-13,315.7463684082031
2019-11-14,309.34979248046875
2019-11-15,301.9198303222656
2019-11-18,299.2135925292969
2019-11-19,296.3597106933594
2019-11-20,301.3786315917969
2019-11-21,302.3135070800781
2019-11-22,303.0516052246094
2019-11-25,304.0356750488281
2019-11-26,312.9416809082031
2019-11-27,307.72601318359375
2019-11-28,312.2528381347656
2019-11-29,307.72601318359375
2019-12-02,314.76226806640625
2019-12-03,307.5783996582031
2019-12-04,302.215087890625
2019-12-05,298.57391357421875
2019-12-06,297.14703369140625
2019-12-09,295.0311584472656
2019-12-10,295.1788635253906
2019-12-11,298.5247497558594
2019-12-12,298.7215576171875
2019-12-13,294.6375427246094
2019-12-16,295.8184814453125
2019-12-17,293.5058288574219
2019-12-18,295.86767578125
2019-12-19,291.2916259765625
2019-12-20,294.2931213378906
2019-12-23,293.99786376953125
2019-12-24,309.1529235839844
2019-12-26,313.7781982421875
2019-12-27,307.7752380371094
2019-12-30,309.30059814453125
2019-12-31,308.51324462890625
2020-01-01,315.7955627441406
2020-01-02,320.273193359375
2020-01-03,314.4670104980469
