Date,Close
2018-01-01,1184.2352294921875
2018-01-02,1179.0382080078125
2018-01-03,1189.387939453125
2018-01-04,1191.061279296875
2018-01-05,1194.8489990234375
2018-01-08,1205.28662109375
2018-01-09,1199.03271484375
2018-01-10,1202.996337890625
2018-01-11,1214.314453125
2018-01-12,1210.2188720703125
2018-01-15,1204.2293701171875
2018-01-16,1217.2650146484375
2018-01-17,1207.7523193359375
2018-01-18,1195.201416015625
2018-01-19,1200.0455322265625
2018-01-22,1193.5711669921875
2018-01-23,1205.2423095703125
2018-01-24,1203.084228515625
2018-01-25,1209.11767578125
2018-01-29,1230.7413330078125
2018-01-30,1233.340087890625
2018-01-31,1206.123046875
2018-02-01,1207.7967529296875
2018-02-02,1208.6334228515625
2018-02-05,1194.1441650390625
2018-02-06,1167.36767578125
2018-02-07,1156.1817626953125
2018-02-08,1171.067138671875
2018-02-09,1174.150146484375
2018-02-12,1184.191162109375
2018-02-14,1188.551025390625
2018-02-15,1196.258056640625
2018-02-16,1190.9290771484375
2018-02-19,1176.6605224609375
2018-02-20,1173.04931640625
2018-02-21,1171.9920654296875
2018-02-22,1168.3367919921875
2018-02-23,1165.43017578125
2018-02-26,1174.37060546875
2018-02-27,1185.86474609375
2018-02-28,1160.673828125
2018-03-01,1166.39892578125
2018-03-05,1144.819580078125
2018-03-06,1139.0501708984375
2018-03-07,1139.622802734375
2018-03-08,1139.006103515625
2018-03-09,1145.7001953125
2018-03-12,1166.3548583984375
2018-03-13,1163.1400146484375
2018-03-14,1159.925048828125
2018-03-15,1144.9954833984375
2018-03-16,1144.2908935546875
2018-03-19,1153.3192138671875
2018-03-20,1156.710205078125
2018-03-21,1158.780029296875
2018-03-22,1155.47705078125
2018-03-23,1146.492919921875
2018-03-26,1166.443115234375
2018-03-27,1173.929931640625
2018-03-28,1174.4141845703125
2018-04-02,1190.2247314453125
2018-04-03,1187.67041015625
2018-04-04,1195.6416015625
2018-04-05,1217.4412841796875
2018-04-06,1210.923583984375
2018-04-09,1225.720947265625
2018-04-10,1225.6326904296875
2018-04-11,1241.1787109375
2018-04-12,1244.349609375
2018-04-13,1242.412109375
2018-04-16,1250.2950439453125
2018-04-17,1273.239990234375
2018-04-18,1277.60009765625
2018-04-19,1280.85888671875
2018-04-20,1292.837890625
2018-04-23,1279.5819091796875
2018-04-24,1285.659423828125
2018-04-25,1285.2628173828125
2018-04-26,1313.4925537109375
2018-04-27,1298.2547607421875
2018-04-30,1329.0389404296875
2018-05-02,1296.4930419921875
2018-05-03,1279.097412109375
2018-05-04,1289.666748046875
2018-05-07,1319.3499755859375
2018-05-08,1317.7203369140625
2018-05-09,1317.6763916015625
2018-05-10,1309.3087158203125
2018-05-11,1324.8109130859375
2018-05-14,1324.3262939453125
2018-05-15,1334.85205078125
2018-05-16,1386.4666748046875
2018-05-17,1382.6795654296875
2018-05-18,1414.38818359375
2018-05-21,1390.4744873046875
2018-05-22,1386.642822265625
2018-05-23,1381.182373046875
2018-05-24,1375.01611328125
2018-05-25,1387.9202880859375
2018-05-28,1394.173828125
2018-05-29,1385.2340087890625
2018-05-30,1396.772216796875
2018-05-31,1419.3648681640625
2018-06-01,1399.45849609375
2018-06-04,1376.8663330078125
2018-06-05,1376.5137939453125
2018-06-06,1383.8685302734375
